"Candidate","General_Party","Election_Year","Specific_Party","State","Amount"
"CARSON, BENJAMIN S (BEN)","Republican",2016,"REPUBLICAN","NY",608299.58
"CARSON, BENJAMIN S (BEN)","Republican",2016,"REPUBLICAN","OH",704232.55
"CARSON, BENJAMIN S (BEN)","Republican",2016,"REPUBLICAN","OK",430578.84
"CARSON, BENJAMIN S (BEN)","Republican",2016,"REPUBLICAN","ON",250
"CARSON, BENJAMIN S (BEN)","Republican",2016,"REPUBLICAN","OR",362640.9
"CARSON, BENJAMIN S (BEN)","Republican",2016,"REPUBLICAN","PA",902389.99
"CARSON, BENJAMIN S (BEN)","Republican",2016,"REPUBLICAN","PR",1435
"CARSON, BENJAMIN S (BEN)","Republican",2016,"REPUBLICAN","RI",25441.05
"CARSON, BENJAMIN S (BEN)","Republican",2016,"REPUBLICAN","SC",483636.11
"CARSON, BENJAMIN S (BEN)","Republican",2016,"REPUBLICAN","SD",126172.51
"CARSON, BENJAMIN S (BEN)","Republican",2016,"REPUBLICAN","SW",500
"CARSON, BENJAMIN S (BEN)","Republican",2016,"REPUBLICAN","TN",828354.15
"CARSON, BENJAMIN S (BEN)","Republican",2016,"REPUBLICAN","TX",2972604.49
"CARSON, BENJAMIN S (BEN)","Republican",2016,"REPUBLICAN","U*",195
"CARSON, BENJAMIN S (BEN)","Republican",2016,"REPUBLICAN","UK",775
"CARSON, BENJAMIN S (BEN)","Republican",2016,"REPUBLICAN","UT",169413.63
"CARSON, BENJAMIN S (BEN)","Republican",2016,"REPUBLICAN","VA",848020.01
"CARSON, BENJAMIN S (BEN)","Republican",2016,"REPUBLICAN","VI",4340
"CARSON, BENJAMIN S (BEN)","Republican",2016,"REPUBLICAN","VT",33594.86
"CARSON, BENJAMIN S (BEN)","Republican",2016,"REPUBLICAN","WA",682068.86
"CARSON, BENJAMIN S (BEN)","Republican",2016,"REPUBLICAN","WI",326348.86
"CARSON, BENJAMIN S (BEN)","Republican",2016,"REPUBLICAN","WV",84989.38
"CARSON, BENJAMIN S (BEN)","Republican",2016,"REPUBLICAN","WY",168136.45
"CARSON, BENJAMIN S (BEN)","Republican",2016,"REPUBLICAN","XX",30125
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","",477499.19
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","AE",65
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","AK",300
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","AL",3645
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","AR",22600
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","AZ",58850
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","C",2700
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","CA",463366
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","CO",64539
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","CT",251150
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","DC",50150
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","DE",6575
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","FL",310689.25
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","GA",34678
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","HI",400
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","IA",58625
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","ID",3071
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","IL",162273
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","IN",25863.02
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","KS",8475
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","KY",5550
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","LA",3700
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","MA",159820
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","MD",244733
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","ME",8700
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","MI",24325
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","MN",41128
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","MO",81161
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","MS",3700
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","MT",3400
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","NC",19495
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","NE",3000
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","NH",42320.16
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","NJ",3853113.02
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","NV",14450
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","NY",861862
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","OH",7200
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","OK",2125
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","OR",8950
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","PA",449791
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","PR",2700
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","RI",7675
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","SC",9050
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","SD",500
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","TN",44575
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","TX",274005
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","UT",7000
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","VA",194900
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","VT",1500
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","WA",4325
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","WI",10700
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","WV",2500
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","WY",11001
"CHRISTIE, CHRISTOPHER J (CHRIS)","Republican",2016,"REPUBLICAN","XX",36300
"CISNEROS, CESAR","Republican",2012,"REPUBLICAN","",6638
"CISNEROS, CESAR","Republican",2012,"REPUBLICAN","AZ",158.86
"CROW, RANDY","Republican",2012,"REPUBLICAN","",4437
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","",40722386.16
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","AA",1308
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","AE",16075
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","AK",148549.68
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","AL",630648.43
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","AP",8139
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","AR",393679.81
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","AS",225
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","AZ",924756.02
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","BU",291
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","CA",5353310.27
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","CO",1002084.43
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","CT",318848.49
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","DC",109372.11
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","DE",81361.81
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","FF",260
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","FL",2661205.97
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","GA",1294461.2
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","GU",4511
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","HI",130397.5
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","IA",442783.69
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","ID",326640.22
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","IL",1189980.24
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","IN",701774.97
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","KS",473371.16
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","KY",280488.74
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","LA",663849.86
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","MA",432120.14
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","MD",563140.54
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","ME",102032.37
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","MI",881528.91
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","MN",529017.95
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","MO",849359.56
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","MS",284050.27
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","MT",217247.03
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","NC",916393.51
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","ND",106772
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","NE",222593
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","NH",209100.77
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","NJ",768749.79
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","NM",387197.44
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","NV",451134
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","NY",1565311.58
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","OH",1231391.44
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","OK",742763.4
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","OR",542059.95
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","PA",1298784.22
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","PR",1870
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","PU",25
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","RI",59099.8
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","SA",192
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","SC",606897.91
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","SD",124642.7
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","TN",968880.95
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","TX",17652426
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","UT",546154.17
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","VA",1265059.4
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","VI",3588
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","VT",39067.48
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","WA",1117899.86
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","WI",438252.84
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","WV",218108.79
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","WY",171650
"CRUZ, RAFAEL EDWARD (TED)","Republican",2016,"REPUBLICAN","XX",35377.76
"DAVIS JR, JOHN L","Republican",2012,"REPUBLICAN","",7794.36
"DAVIS JR, JOHN L","Republican",2012,"REPUBLICAN","AR",100
"DAVIS JR, JOHN L","Republican",2012,"REPUBLICAN","CO",429931
"DAVIS JR, JOHN L","Republican",2012,"REPUBLICAN","FL",250
"DAVIS JR, JOHN L","Republican",2012,"REPUBLICAN","GA",475
"DAVIS JR, JOHN L","Republican",2012,"REPUBLICAN","MO",50
"DAVIS JR, JOHN L","Republican",2012,"REPUBLICAN","MS",100
"DAVIS JR, JOHN L","Republican",2012,"REPUBLICAN","NC",25
"DAVIS JR, JOHN L","Republican",2012,"REPUBLICAN","OK",125
"DAVIS JR, JOHN L","Republican",2012,"REPUBLICAN","SC",265
"DAVIS JR, JOHN L","Republican",2012,"REPUBLICAN","TN",40
"DAVIS JR, JOHN L","Republican",2012,"REPUBLICAN","TX",490
"DAVIS JR, JOHN L","Republican",2012,"REPUBLICAN","UT",2300
"DRUMMOND, KEITH","Republican",2012,"REPUBLICAN","",10100
"DRUMMOND, KEITH","Republican",2012,"REPUBLICAN","FL",100
"DRUMMOND, KEITH","Republican",2012,"REPUBLICAN","GA",200
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","",5637186.17
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","AE",75
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","AK",13208.5
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","AL",31294
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","AP",1125
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","AR",16950.5
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","AZ",194695.5
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","CA",1423689.42
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","CO",220809.65
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","CT",84638.95
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","DC",25750
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","DE",14413
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","EN",215
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","FF",4700
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","FL",432428.08
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","GA",167481.97
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","HI",22842
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","IA",61114.4
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","ID",30840
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","IL",148437.5
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","IN",38366
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","KS",31993.85
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","KY",22150
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","LA",75601.82
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","MA",117707.48
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","MD",79760.25
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","ME",66699
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","MI",104216
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","MN",58667
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","MO",43782
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","MS",23963
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","MT",16298.2
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","NC",107246.86
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","ND",4651
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","NE",30042
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","NH",64635
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","NJ",88244.51
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","NM",35548
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","NV",70301.57
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","NY",351723.23
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","OH",83575.09
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","OK",117654.5
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","OR",33724
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","PA",318930.85
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","PR",2915
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","RI",5887
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","SC",73116.76
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","SD",10110
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","TN",76675.41
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","TX",632792.56
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","UT",90706.1
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","VA",274021.38
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","VI",1000
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","VT",4438
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","WA",130948
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","WI",88971
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","WV",3958
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","WY",23473.05
"FIORINA, CARLY","Republican",2016,"REPUBLICAN","XX",1250
"GILMORE, JIM","Republican",2016,"REPUBLICAN","",3010.24
"GILMORE, JIM","Republican",2016,"REPUBLICAN","AR",600
"GILMORE, JIM","Republican",2016,"REPUBLICAN","AZ",2700
"GILMORE, JIM","Republican",2016,"REPUBLICAN","CA",8100
"GILMORE, JIM","Republican",2016,"REPUBLICAN","CO",1000
"GILMORE, JIM","Republican",2016,"REPUBLICAN","DC",-2500
"GILMORE, JIM","Republican",2016,"REPUBLICAN","FL",500
"GILMORE, JIM","Republican",2016,"REPUBLICAN","MA",2700
"GILMORE, JIM","Republican",2016,"REPUBLICAN","MD",2700
"GILMORE, JIM","Republican",2016,"REPUBLICAN","MS",1000
"GILMORE, JIM","Republican",2016,"REPUBLICAN","NY",6400
"GILMORE, JIM","Republican",2016,"REPUBLICAN","OK",2500
"GILMORE, JIM","Republican",2016,"REPUBLICAN","RI",750
"GILMORE, JIM","Republican",2016,"REPUBLICAN","TN",1000
"GILMORE, JIM","Republican",2016,"REPUBLICAN","TX",11800
"GILMORE, JIM","Republican",2016,"REPUBLICAN","VA",334984.71
"GILMORE, JIM","Republican",2016,"REPUBLICAN","WA",6400
"GILMORE, JIM","Republican",2016,"REPUBLICAN","WY",2700
"GILMORE, JIM","Republican",2016,"REPUBLICAN","ZZ",250
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","",16976328.29
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","AE",6275
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","AK",32990.17
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","AL",192186.66
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","AP",2324.3
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","AR",67505.56
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","AZ",239566.83
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","CA",1232603.9
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","CO",196568.82
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","CT",143291.75
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","DC",40744.26
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","DE",15275.68
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","FL",1553351.18
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","GA",1120067.93
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","HI",25931.49
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","IA",126058.82
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","ID",55945.4
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","IL",324241.7
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","IN",143215.61
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","KS",105247.17
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","KY",89248.11
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","LA",309518.1
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","MA",118300.68
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","MD",141333.89
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","ME",24925.91
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","MI",186559.33
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","MN",117901.64
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","MO",197915.51
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","MS",89357.76
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","MT",38480.6
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","NC",301253.27
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","ND",21676.79
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","NE",54664.02
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","NH",56086.86
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","NJ",191639.74
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","NM",69869.57
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","NV",211069.07
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","NY",441450.63
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","OH",279389.82
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","OK",167242.21
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","OR",87800.01
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","PA",257826.48
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","PR",3500
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","RI",12993.52
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","SC",238006.97
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","SD",68305.3
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","TN",266804.95
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","TX",1357215.24
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","UT",22700
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","VA",422274.82
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","VI",850
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","VT",13130
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","WA",255808.03
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","WI",87782.5
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","WV",29752.07
"GINGRICH, NEWT","Republican",2012,"REPUBLICAN","WY",33244.4
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","",261692.44
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","AE",100
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","AK",250
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","AL",2355
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","AP",451.6
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","AR",61850
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","AZ",15550
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","CA",372495
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","CANADA",500
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","CO",36350
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","CT",85735
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","DC",40550
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","FL",164432
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","GA",60873.62
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","HI",1100
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","IA",5050
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","IL",78210
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","IN",7500
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","KS",3450
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","KY",3625
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","LA",13675
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","MA",134130
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","MD",24360
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","ME",130
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","MI",26935
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","MN",3950
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","MO",7215
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","MS",8200
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","MT",1000
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","NC",139347.08
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","ND",1000
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","NE",7375
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","NH",15505
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","NJ",72590
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","NM",570
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","NV",21575
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","NY",326172.07
